"id","player_id","first_name","last_name","hand","dob","height"
"151443",231350,"A","Diwan","U","1800-01-01",0
"151444",231351,"J","Hawley","U","1800-01-01",0
"151445",231352,"nan","Grant","U","1800-01-01",0
"151446",231353,"A M","Mitson","U","1800-01-01",0
"151447",231354,"nan","Schwarz","U","1800-01-01",0
"151448",231355,"Jean","Trower","U","1931-03-28",0
"151449",231356,"Sally","Hott","U","1800-01-01",0
"151450",231357,"A","Nicholson","U","1800-01-01",0
"151451",231358,"M","Cockell","U","1800-01-01",0
"151452",231359,"S","Moulton","U","1800-01-01",0
"151453",231360,"Mrs","Sharp","U","1800-01-01",0
"151454",231361,"P","Rees","U","1800-01-01",0
"151455",231362,"Doreen","Wedderburn","U","1800-01-01",0
"151456",231363,"nan","Taulmes","U","1800-01-01",0
"151457",231364,"S","Roylance","U","1800-01-01",0
"151458",231365,"J","Syrett","U","1800-01-01",0
"151459",231366,"Katherine","Keith Steele","U","1907-12-04",0
"151460",231367,"P","Vernon","U","1800-01-01",0
"151461",231368,"U S","Fisher","U","1800-01-01",0
"151462",231369,"V S","Griffiths Hughes","U","1800-01-01",0
"151463",231370,"M E","Morgan","U","1800-01-01",0
"151464",231371,"Hilary","Stoodley Morgan","U","1800-01-01",0
"151465",231372,"A M","Garrell","U","1800-01-01",0
"151466",231373,"Pat","Lewis","U","1800-01-01",0
"151467",231374,"A","Rose","U","1800-01-01",0
"151468",231375,"nan","Lewis","U","1800-01-01",0
"151469",231376,"Rhoda","Hopkins","U","1929-02-12",168
"151470",231377,"Martie","Minnaar","U","1800-01-01",0
"151471",231378,"B","Arnold","U","1800-01-01",0
"151472",231379,"J","Rethman","U","1800-01-01",0
"151473",231380,"Ann","Pretorius","U","1800-01-01",0
"151474",231381,"Zelda","Le Roux","U","1800-01-01",0
"151475",231382,"Stella","Van Coller","U","1800-01-01",0
"151476",231383,"J","Foley","U","1800-01-01",0
"151477",231384,"S","Worthington","U","1800-01-01",0
"151478",231385,"D","Allnutt","U","1800-01-01",0
"151479",231386,"V","Brooks","U","1800-01-01",0
"151480",231387,"Mrs J","Mostert","U","1800-01-01",0
"151481",231388,"Mrs P V","Ullman","U","1800-01-01",0
"151482",231389,"Mrs R C","Thorn","U","1800-01-01",0
"151483",231390,"H L","Newman","U","1800-01-01",0
"151484",231391,"M S","Farrer","U","1800-01-01",0
"151485",231392,"Edie","Niemeyer","U","1800-01-01",0
"151486",231393,"L","Velasco","U","1800-01-01",0
"151487",231394,"P","Whitehead","U","1800-01-01",0
"151488",231395,"Y","Maylett","U","1800-01-01",0
"151489",231396,"P M","Blakely","U","1800-01-01",0
"151490",231397,"V W","Marsh","U","1800-01-01",0
"151491",231398,"Mrs N","Harvey","U","1800-01-01",0
"151492",231399,"Margaret","Osborne","U","1800-01-01",0
"151493",231400,"Patricia","Davenport","U","1800-01-01",0
"151494",231401,"Manuela","Bologna","U","1800-01-01",0
"151495",231402,"A","Sheen","U","1800-01-01",0
"151496",231403,"C","Steck","U","1800-01-01",0
"151497",231404,"S E","Horton","U","1800-01-01",0
"151498",231405,"D E","Salked","U","1800-01-01",0
"151499",231406,"Patsy","Rodgers","R","1929-02-21",0
"151500",231407,"R G","Robinson","U","1800-01-01",0
"151501",231408,"Mrs M","Fister","U","1800-01-01",0
"151502",231409,"Jennifer","Meade","U","1800-01-01",0
"151503",231410,"G W","Moody","U","1800-01-01",0
"151504",231411,"Mrs P I","Odling","U","1800-01-01",0
"151505",231412,"Mrs G R","Turner","U","1800-01-01",0
"151506",231413,"Josefina","Piedra","U","1800-01-01",0
"151507",231414,"U","East","U","1800-01-01",0
"151508",231415,"I","Solomon","U","1800-01-01",0
"151509",231416,"Mrs H","Judge","U","1800-01-01",0
"151510",231417,"Anne","Howard Baker","U","1800-01-01",0
"151511",231418,"B","Buckeridge","U","1800-01-01",0
"151512",231419,"J","Roylance","U","1800-01-01",0
"151513",231420,"A","Fool","U","1800-01-01",0
"151514",231421,"M","Stack","U","1800-01-01",0
"151515",231422,"Mrs M","Tomlin","U","1800-01-01",0
"151516",231423,"J","Hurdle","U","1800-01-01",0
"151517",231424,"Mrs H M","Storer","U","1800-01-01",0
"151518",231425,"E J","Williams","U","1800-01-01",0
"151519",231426,"F E","Duerre","U","1800-01-01",0
"151520",231427,"Mrs P S","Parsons","U","1800-01-01",0
"151521",231428,"J E","Davy","U","1800-01-01",0
"151522",231429,"Peggy","Knight","U","1905-11-17",0
"151523",231430,"A J","Pitel","U","1800-01-01",0
"151524",231431,"Mary","Wavish","U","1911-10-29",0
"151525",231432,"Enid","Andrews","U","1922-04-23",0
"151526",231433,"B","Langrick","U","1800-01-01",0
"151527",231434,"nan","Roberts","U","1800-01-01",0
"151528",231435,"nan","Fraser","U","1800-01-01",0
"151529",231436,"Mrs Rendell","Arton","U","1800-01-01",0
"151530",231437,"Hanna","Kramer","U","1800-01-01",0
"151531",231438,"A","Hammann","U","1800-01-01",0
"151532",231439,"A","Wallace","U","1800-01-01",0
"151533",231440,"Mrs J M","Heaton","U","1800-01-01",0
"151534",231441,"Mrs R","Crawford Johnson","U","1800-01-01",0
"151535",231442,"J","Gooch","U","1800-01-01",0
"151536",231443,"P J","Morris","U","1800-01-01",0
"151537",231444,"S","Leader","U","1800-01-01",0
"151538",231445,"nan","Chow","U","1800-01-01",0
"151539",231446,"Edie","Rudd","U","1911-03-01",0
"151540",231447,"J","Tarr","U","1800-01-01",0
"151541",231448,"Heather","Westmacott","U","1800-01-01",0
"151542",231449,"M","Booth","U","1800-01-01",0
"151543",231450,"E","Gunnell","U","1800-01-01",0
"151544",231451,"Suzanne","Pannetier","U","1800-01-01",0
"151545",231452,"Jacqueline","Foy","U","1916-08-20",0
"151546",231453,"Jacqueline","Boutin","U","1800-01-01",0
"151547",231454,"Charlotte","Gazeau","U","1800-01-01",0
"151548",231455,"Annamaria","Frisaco","U","1800-01-01",0
"151549",231456,"Colette","Bernard","U","1800-01-01",0
"151550",231457,"Mrs C M","Mackay","U","1800-01-01",0
"151551",231458,"Ruth","Nurnberg","U","1800-01-01",0
"151552",231459,"A G","Bates","U","1800-01-01",0
"151553",231460,"J M","Martin","U","1800-01-01",0
"151554",231461,"Mrs D","Taylor","U","1800-01-01",0
"151555",231462,"J","Hodson","U","1800-01-01",0
"151556",231463,"B","Lamb","U","1800-01-01",0
"151557",231464,"Sheila","Kay","U","1800-01-01",0
"151558",231465,"E","Foden","U","1800-01-01",0
"151559",231466,"S","Hall","U","1800-01-01",0
"151560",231467,"J","Neville","U","1800-01-01",0
"151561",231468,"Edna","Mercer","U","1911-09-17",0
"151562",231469,"nan","Hill","U","1800-01-01",0
"151563",231470,"DUPE Olive","Stebbings","U","1800-01-01",0
"151564",231471,"H E","Mousley","U","1800-01-01",0
"151565",231472,"Nel","Hermsen","U","1924-11-10",0
"151566",231473,"Susan","Dempsey","U","1800-01-01",0
"151567",231474,"Gladys","Ross","U","1927-06-20",0
"151568",231475,"nan","Joonson","U","1800-01-01",0
"151569",231476,"Kathleen","Kralowee","U","1800-01-01",0
"151570",231477,"Marilyn","Kropf","U","1930-06-29",0
"151571",231478,"Daisy","Speranza Wyns","U","1890-06-21",0
"151572",231479,"G","Mackay","U","1800-01-01",0
"151573",231480,"Peggy","Starling","U","1800-01-01",0
"151574",231481,"A","Isaac","U","1800-01-01",0
"151575",231482,"B","Duthie","U","1800-01-01",0
"151576",231483,"M","Carr","U","1800-01-01",0
"151577",231484,"Gwen","Scott","U","1920-08-09",0
"151578",231485,"Martha","Logan","U","1800-01-01",0
"151579",231486,"Pam","Obrien","U","1800-01-01",0
"151580",231487,"S","Duignan","U","1800-01-01",0
"151581",231488,"J","Parkes","U","1800-01-01",0
"151582",231489,"Joy","Odonoghue","U","1800-01-01",0
"151583",231490,"Pam","Oreilly","U","1800-01-01",0
"151584",231491,"M","Smithwick","U","1800-01-01",0
"151585",231492,"Mrs M","Twist","U","1800-01-01",0
"151586",231493,"B","Law","U","1800-01-01",0
"151587",231494,"S","Whelan","U","1800-01-01",0
"151588",231495,"J","Kerin","U","1800-01-01",0
"151589",231496,"J","Glynn","U","1800-01-01",0
"151590",231497,"Mrs","Harris","U","1800-01-01",0
"151591",231498,"Mrs E","Egan","U","1800-01-01",0
"151592",231499,"S","Mcevoy","U","1800-01-01",0
"151593",231500,"M","Flattery","U","1800-01-01",0
"151594",231501,"J","Kelly","U","1800-01-01",0
"151595",231502,"M","Lanigan","U","1800-01-01",0
"151596",231503,"nan","Doveton","U","1800-01-01",0
"151597",231504,"Edith","Middleton","U","1800-01-01",0
"151598",231505,"Martha","Goebel","U","1800-01-01",0
"151599",231506,"Betty","Barkeley","U","1800-01-01",0
"151600",231507,"Shelley","Wessel","U","1800-01-01",0
"151601",231508,"Doris","Henderson","U","1800-01-01",0
"151602",231509,"Helen","Fulton","U","1914-02-25",0
"151603",231510,"Conny","Wang","U","1800-01-01",0
"151604",231511,"Nancy","Peterson","U","1800-01-01",0
"151605",231512,"Nancy","Pearse","U","1800-01-01",0
"151606",231513,"Barbara","Stagg","U","1800-01-01",0
"151607",231514,"Mitzie","Golden","U","1800-01-01",0
"151608",231515,"B M","Tudor Price","U","1800-01-01",0
"151609",231516,"E J","Saunders","U","1800-01-01",0
"151610",231517,"S M","Hezlett","U","1800-01-01",0
"151611",231518,"A","Duresa","U","1800-01-01",0
"151612",231519,"D","Game","U","1800-01-01",0
"151613",231520,"S E","Speed","U","1800-01-01",0
"151614",231521,"V A","Saunders","U","1800-01-01",0
"151615",231522,"Mrs P C","Langlands","U","1800-01-01",0
"151616",231523,"D A","Fuller","U","1800-01-01",0
"151617",231524,"M A S","Green","U","1800-01-01",0
"151618",231525,"G","Dean","U","1800-01-01",0
"151619",231526,"Mrs K M","Howes","U","1800-01-01",0
"151620",231527,"D","Parker","U","1800-01-01",0
"151621",231528,"B M","Forbes","U","1800-01-01",0
"151622",231529,"D M","Incledon Webber","U","1800-01-01",0
"151623",231530,"B","Dean","U","1800-01-01",0
"151624",231531,"Mrs J","Cooper","U","1800-01-01",0
"151625",231532,"M","Mcshane","U","1800-01-01",0
"151626",231533,"A K","Clarke","U","1800-01-01",0
"151627",231534,"P","Hancock","U","1800-01-01",0
"151628",231535,"Mrs R D","Allison","U","1800-01-01",0
"151629",231536,"DUPE G H","Dick","U","1800-01-01",0
"151630",231537,"Joyce","Macleod","U","1800-01-01",0
"151631",231538,"Mrs Frederick","Draton","U","1800-01-01",0
"151632",231539,"Jerrill","Thomas","U","1800-01-01",0
"151633",231540,"Frances","Schneidewind","U","1932-12-23",0
"151634",231541,"Barbara","Smith","U","1800-01-01",0
"151635",231542,"Tatiana","Nalimova","U","1915-10-29",0
"151636",231543,"Eva","Sernec","U","1913-06-11",0
"151637",231544,"Elaine","Lewicki","U","1933-02-18",0
"151638",231545,"nan","Fenwick","U","1800-01-01",0
"151639",231546,"nan","Perpoli","U","1800-01-01",0
"151640",231547,"J","Mitchell","U","1800-01-01",0
"151641",231548,"Ursula","Schmeil","U","1800-01-01",0
"151642",231549,"nan","Mueller","U","1800-01-01",0
"151643",231550,"Gertrud","Oesting","U","1800-01-01",0
"151644",231551,"Lore","Rauls","U","1800-01-01",0
"151645",231552,"Christiane","Fleischer","U","1800-01-01",0
"151646",231553,"Erna","Reimann","U","1800-01-01",0
"151647",231554,"Maria","Eberstein","U","1800-01-01",0
"151648",231555,"nan","Kloene","U","1800-01-01",0
"151649",231556,"Edith","Sutz","U","1800-01-01",0
"151650",231557,"Vlasta","Holeckova","U","1918-06-24",0
"151651",231558,"B","Cox","U","1800-01-01",0
"151652",231559,"E A","Walker","U","1800-01-01",0
"151653",231560,"Helen","Homans","U","1800-01-01",0
"151654",231561,"Ann","Reid","U","1800-01-01",0
"151655",231562,"S","Ali Khan","U","1800-01-01",0
"151656",231563,"D J","Ford","U","1800-01-01",0
"151657",231564,"M E","Glanville","U","1800-01-01",0
"151658",231565,"Mrs W A","Conestick","U","1800-01-01",0
"151659",231566,"Mrs A P","Obee","U","1800-01-01",0
"151660",231567,"B J","Vears","U","1800-01-01",0
"151661",231568,"M I","Perring","U","1800-01-01",0
"151662",231569,"Mrs A J","Hickson","U","1800-01-01",0
"151663",231570,"I S","Rawlings","U","1800-01-01",0
"151664",231571,"Mrs T C","Braithwaite","U","1800-01-01",0
"151665",231572,"S I","Bone","U","1800-01-01",0
"151666",231573,"M L","Goscombe","U","1800-01-01",0
"151667",231574,"J M","Nowell","U","1800-01-01",0
"151668",231575,"B O","Noble","U","1800-01-01",0
"151669",231576,"J S","Cotgrave","U","1800-01-01",0
"151670",231577,"Enid","Sutton","U","1800-01-01",0
"151671",231578,"Mrs M F","Pearse","U","1800-01-01",0
"151672",231579,"S","Robinson","U","1800-01-01",0
"151673",231580,"M H","Baker","U","1800-01-01",0
"151674",231581,"H E","Britten","U","1800-01-01",0
"151675",231582,"V","Paton Walsh","U","1800-01-01",0
"151676",231583,"J A E","Morrison","U","1800-01-01",0
"151677",231584,"A E","Love","U","1800-01-01",0
"151678",231585,"A M L","Bennett","U","1800-01-01",0
"151679",231586,"P M","Webb","U","1800-01-01",0
"151680",231587,"N F","Billing","U","1800-01-01",0
"151681",231588,"P","Paton Walsh","U","1800-01-01",0
"151682",231589,"Mrs H C","Swann","U","1800-01-01",0
"151683",231590,"J M","Warren","U","1800-01-01",0
"151684",231591,"Bahtiye","Musluoglu","R","1800-01-01",0
"151685",231592,"Gertrude","Beall","U","1934-08-24",0
"151686",231593,"Sibylla","Garbrecht","U","1800-01-01",0
"151687",231594,"Linda","Mitchell","U","1800-01-01",0
"151688",231595,"J E","Doyle","U","1800-01-01",0
"151689",231596,"M N","Barratt","U","1800-01-01",0
"151690",231597,"Mrs G S","Horne","U","1800-01-01",0
"151691",231598,"A E","Gunningham","U","1800-01-01",0
"151692",231599,"J M","Mcculloch","U","1800-01-01",0
"151693",231600,"Mrs S","Bowyer","U","1800-01-01",0
"151694",231601,"J","Biles","U","1800-01-01",0
"151695",231602,"Marlene","Nordstrom","U","1800-01-01",0
"151696",231603,"Mrs R","Grimault","U","1800-01-01",0
"151697",231604,"nan","Heywood","U","1800-01-01",0
"151698",231605,"R","Higham","U","1800-01-01",0
"151699",231606,"Mrs M E","Dowling","U","1800-01-01",0
"151700",231607,"nan","Rendle","U","1800-01-01",0
"151701",231608,"Jane","Edmonson","U","1800-01-01",0
"151702",231609,"M","Murphy","U","1800-01-01",0
"151703",231610,"A","Trigg","U","1800-01-01",0
"151704",231611,"Betty","Cox","U","1800-01-01",0
"151705",231612,"M","Wilson","U","1800-01-01",0
"151706",231613,"V","Solomon","U","1800-01-01",0
"151707",231614,"H","Holstein","U","1800-01-01",0
"151708",231615,"P","Petitt","U","1800-01-01",0
"151709",231616,"Beryl","Hobbs","U","1800-01-01",0
"151710",231617,"P","Franklin","U","1800-01-01",0
"151711",231618,"Ilse","Ribeiro","U","1800-01-01",0
"151712",231619,"Esme","Robertson","U","1800-01-01",0
"151713",231620,"P J","Radford","U","1800-01-01",0
"151714",231621,"Val","Finlayson","U","1800-01-01",0
"151715",231622,"R","Emiliano","U","1800-01-01",0
"151716",231623,"G","Garbrecht","U","1800-01-01",0
"151717",231624,"Anna","Paradisi","U","2005-02-10",0
"151718",231625,"Noemi","Basiletti","U","2006-03-11",0
"151719",231626,"Layla","Shoukry","U","2006-04-11",0
"151720",231627,"Habiba","El_Anany","U","2006-01-06",0
"151721",231628,"Rawan","Abdelaziz","U","2004-06-25",0
"151722",231629,"Naroa","Aranzabal","U","2005-08-24",0
"151723",231630,"Victoria","Savvides","U","2004-11-10",0
"151724",231631,"Salma","Yassin Hosny","U","2006-06-23",0
"151725",231632,"Karolina","Novakova","U","2002-10-26",0
"151726",231633,"Barbora","Zaviskova","U","2005-04-03",0
"151727",231634,"Berta","Miret Avante","U","2004-11-21",0
"151728",231635,"Ines","Costa","U","2005-04-27",0
"151729",231636,"Raquel","Caballero Chica","U","2005-01-22",0
"151730",231637,"Vasilisa","Borisova","U","2006-03-10",0
"151731",231638,"Helena","Mohamed","U","2002-02-20",0
"151732",231639,"Ariana","Geerlings","U","2005-09-01",0
"151733",231640,"Charlotte","Biebel","U","2005-06-03",0
"151734",231641,"Phillippa","Preugschat","U","2002-09-20",0
"151735",231642,"Irene","Fuster Hidalgo","U","2006-08-14",0
"151736",231643,"Anastasiya","Feklistova","U","2003-10-03",0
"151737",231644,"Zeynep","Ilker","U","2005-04-18",0
"151738",231645,"Sem","Hazes","U","2002-10-19",0
"151739",231646,"nan","Haley","U","1800-01-01",0
"151740",231647,"Julie","Kaczmarek","U","1800-01-01",0
"151741",231648,"nan","Doniger","U","1800-01-01",0
"151742",231649,"Lesley","Sheehan","U","1800-01-01",0
"151743",231650,"Elizabeth","Levinson","U","1800-01-01",0
"151744",231651,"Gabriele","Maluga","U","1800-01-01",0
"151745",231652,"Laura","Bernard","U","1800-01-01",0
"151746",231653,"Andrea","Meier","U","1800-01-01",0
"151747",231654,"Kelly","Boyse","U","1800-01-01",0
"151748",231655,"Anne","Moncany","U","1800-01-01",0
"151749",231656,"Anita","Falcon","U","1800-01-01",0
"151750",231657,"Georgina","Maresma","U","1800-01-01",0
"151751",231658,"Eva","Helmersson","U","1800-01-01",0
"151752",231659,"Stephanie","Salvides","U","1800-01-01",0
"151753",231660,"Lillemor","Hedborg","U","1800-01-01",0
"151754",231661,"Claudia","Gregori","U","1800-01-01",0
"151755",231662,"Barbara","Smith","U","1800-01-01",0
"151756",231663,"nan","Doriano","U","1800-01-01",0
"151757",231664,"Barbara","Lidner","U","1800-01-01",0
"151758",231665,"Oksana","Lifanova","U","1800-01-01",0
"151759",231666,"Kate","Rugen","U","1800-01-01",0
"151760",231667,"Isabelle","Sogno","U","1800-01-01",0
"151761",231668,"Jessica","Zanelli","U","1800-01-01",0
"151762",231669,"Nancy","Cohen","U","1800-01-01",0
"151763",231670,"nan","Vaassen","U","1800-01-01",0
"151764",231671,"Petra","Sedlackova","U","1800-01-01",0
"151765",231672,"Sanja","Becica","U","1800-01-01",0
"151766",231673,"Milusa","Dosedelova","U","1800-01-01",0
"151767",231674,"Tanja","Dubravicic","U","1800-01-01",0
"151768",231675,"Amila","Fetahagic","U","1800-01-01",0
"151769",231676,"Dora","Zaic","U","1800-01-01",0
"151770",231677,"Karen","Drewis","U","1800-01-01",0
"151771",231678,"Iva","Hristova","U","1800-01-01",0
"151772",231679,"Bogdana","Marinova","U","1800-01-01",0
"151773",231680,"Elizabeth","Nikolova","U","1800-01-01",0
"151774",231681,"Bogdana","Romanska","U","1800-01-01",0
"151775",231682,"nan","Zdravkova","U","1800-01-01",0
"151776",231683,"nan","Nochacova","U","1800-01-01",0
"151777",231684,"S","Montano","U","1800-01-01",0
"151778",231685,"nan","Homedes","U","1800-01-01",0
"151779",231686,"nan","Fareh","U","1800-01-01",0
"151780",231687,"E","Mir","U","1800-01-01",0
"151781",231688,"nan","Sakiomja","U","1800-01-01",0
"151782",231689,"B","Sanome","U","1800-01-01",0
"151783",231690,"E","Rodenne","U","1800-01-01",0
"151784",231691,"E","Jannone","U","1800-01-01",0
"151785",231692,"Cathy","Miller","U","1800-01-01",0
"151786",231693,"Yvonne","Stanton","U","1800-01-01",0
"151787",231694,"Ingrid","Vlach","U","1800-01-01",0
"151788",231695,"Pernilla","Svensson","U","1800-01-01",0
"151789",231696,"Ping","Guo","U","1800-01-01",0
"151790",231697,"nan","Zibrat","U","1800-01-01",0
"151791",231698,"Belen","Castrillo","U","1800-01-01",0
"151792",231699,"Mirella","Castella","U","1800-01-01",0
"151793",231700,"Chihoro","Ohta","U","1800-01-01",0
"151794",231701,"Akiko","Ohara","U","1800-01-01",0
"151795",231702,"Val","Bandy","U","1800-01-01",0
"151796",231703,"Joyce","Fitch","R","1922-04-03",0
"151797",231704,"Edith","Vann","U","1800-01-01",0
"151798",231705,"Betty","Washington","U","1800-01-01",0
"151799",231706,"Caroline","Collins","U","1800-01-01",0
"151800",231707,"Alice","Black","U","1800-01-01",0
"151801",231708,"Mary Ellen","Cook","U","1800-01-01",0
"151802",231709,"Kitty","Washington","U","1800-01-01",0
"151803",231710,"Ann","Preston","U","1800-01-01",0
"151804",231711,"Ellen Lee","Stephenson","U","1800-01-01",0
"151805",231712,"Kay","Williams","U","1800-01-01",0
"151806",231713,"Helen","Marcum","U","1800-01-01",0
"151807",231714,"Kay","Tuckey","R","1921-12-24",0
"151808",231715,"Barbara","Feidelson","U","1800-01-01",0
"151809",231716,"Marilyn","Shinton","U","1800-01-01",0
"151810",231717,"Sally","Holley","U","1800-01-01",0
"151811",231718,"Ruth","Pate","U","1931-06-29",0
"151812",231719,"Lucy","Wellington","U","1800-01-01",0
"151813",231720,"Dottie","Potts","U","1800-01-01",0
"151814",231721,"Jill","Sherwin","U","1800-01-01",0
"151815",231722,"Patricia","Hodgson","U","1800-01-01",0
"151816",231723,"Faith","Parker","U","1932-01-11",0
"151817",231724,"Josephine","Spehr Jones","U","1800-01-01",0
"151818",231725,"Verna","Ashford","U","1919-07-29",0
"151819",231726,"Phyllis","Finn","U","1800-01-01",0
"151820",231727,"Helen","Kingsley","U","1800-01-01",0
"151821",231728,"Anita","Stamm","U","1800-01-01",0
"151822",231729,"Helen","Nicolls","U","1800-01-01",0
"151823",231730,"Hilda","Heyn","U","1800-01-01",0
"151824",231731,"Mary","Barnard","U","1800-01-01",0
"151825",231732,"Nancy","Fullwood","U","1800-01-01",0
"151826",231733,"Sue","Harrison","U","1800-01-01",0
"151827",231734,"Laura","Robertson","U","1800-01-01",0
"151828",231735,"Doris","Sally","U","1800-01-01",0
"151829",231736,"Adelaide","Eid","U","1800-01-01",0
"151830",231737,"A","Cherini","U","1800-01-01",0
"151831",231738,"Helen","Biccianti","U","1800-01-01",0
"151832",231739,"Mrs Roger","Beavan","U","1800-01-01",0
"151833",231740,"Mrs John","Ames","U","1800-01-01",0
"151834",231741,"Mrs Harvey","Mcclintock","U","1800-01-01",0
"151835",231742,"Deborah","Welsh","U","1929-06-26",0
"151836",231743,"Mrs Robert","Curtis","U","1800-01-01",0
"151837",231744,"Ann","Leach","U","1800-01-01",0
"151838",231745,"Pamela","Woodworth","U","1800-01-01",0
"151839",231746,"Joan","Faulkner","U","1800-01-01",0
"151840",231747,"Jerry","Faulkner","U","1800-01-01",0
"151841",231748,"Pauline","Meagher","U","1800-01-01",0
"151842",231749,"Mrs John","Morrissey","U","1800-01-01",0
"151843",231750,"Lucy","Henriques","U","1800-01-01",0
"151844",231751,"Miriam","Alexander","U","1800-01-01",0
"151845",231752,"Sheila","Piercey Summers","R","1919-03-18",0
"151846",231753,"S","Brown","U","1800-01-01",0
"151847",231754,"Bernice","Bennett","U","1928-07-29",0
"151848",231755,"K","Norman","U","1800-01-01",0
"151849",231756,"L","Lyons","U","1800-01-01",0
"151850",231757,"Mrs J","Manser","U","1800-01-01",0
"151851",231758,"G","Munting","U","1800-01-01",0
"151852",231759,"Mrs B","Henderson","U","1800-01-01",0
"151853",231760,"D","Alcock","U","1800-01-01",0
"151854",231761,"A","Holyman","U","1800-01-01",0
"151855",231762,"J","Freeman","U","1800-01-01",0
"151856",231763,"P","Oconnor","U","1800-01-01",0
"151857",231764,"Mrs D","Davies","U","1800-01-01",0
"151858",231765,"Martha","Schmier","U","1800-01-01",0
"151859",231766,"A","Boyle","U","1800-01-01",0
"151860",231767,"Katie","Whitefield","U","1921-05-01",0
"151861",231768,"Mrs M F","Warnock","U","1800-01-01",0
"151862",231769,"Mrs S K","Brock","U","1800-01-01",0
"151863",231770,"R J","Garper","U","1800-01-01",0
"151864",231771,"Mrs P","Ramsden","U","1800-01-01",0
"151865",231772,"E M","Burrell","U","1800-01-01",0
"151866",231773,"Mrs J M","Halford","U","1800-01-01",0
"151867",231774,"Mrs K D","Moore","U","1800-01-01",0
"151868",231775,"R A","Halford","U","1800-01-01",0
"151869",231776,"Jeanette","Morfey","U","1909-05-19",0
"151870",231777,"C","Diffen","U","1800-01-01",0
"151871",231778,"J","Valentine","U","1800-01-01",0
"151872",231779,"S","Malton","U","1800-01-01",0
"151873",231780,"Mrs J","Gatenby","U","1800-01-01",0
"151874",231781,"J M","Foster","U","1800-01-01",0
"151875",231782,"Mrs P","Wilkins","U","1800-01-01",0
"151876",231783,"E H","Carsten","U","1800-01-01",0
"151877",231784,"Mrs S M","Clark","U","1800-01-01",0
"151878",231785,"M","Bonner","U","1800-01-01",0
"151879",231786,"E M","Ward","U","1800-01-01",0
"151880",231787,"Mrs A","Dempster","U","1800-01-01",0
"151881",231788,"Joy","Hibbert","U","1920-01-19",0
"151882",231789,"Roberta","Bonardi","U","1800-01-01",0
"151883",231790,"S T","Hart","U","1800-01-01",0
"151884",231791,"D","Scott","U","1800-01-01",0
"151885",231792,"Barbara","Walton","U","1800-01-01",0
"151886",231793,"Mrs I","Smith","U","1800-01-01",0
"151887",231794,"Anne","Layfield","U","1800-01-01",0
"151888",231795,"Alex","Mcostrich","U","1800-01-01",0
"151889",231796,"M","Cooke","U","1800-01-01",0
"151890",231797,"J","Ewbank","U","1800-01-01",0
"151891",231798,"Mrs T M","Du Buisson","U","1800-01-01",0
"151892",231799,"Mrs J A","Burton","U","1800-01-01",0
"151893",231800,"Wendy","Stork","U","1800-01-01",0
"151894",231801,"P","Joyce","U","1800-01-01",0
"151895",231802,"Margaret","Emerson","U","1930-07-28",0
"151896",231803,"M J","Mills","U","1800-01-01",0
"151897",231804,"V M","Osterburg","U","1800-01-01",0
"151898",231805,"Mrs F W","Coey","U","1800-01-01",0
"151899",231806,"D E","Eskell","U","1800-01-01",0
"151900",231807,"Margaret","Lewis","U","1800-01-01",0
"151901",231808,"Mrs B","Melsa","U","1800-01-01",0
"151902",231809,"Mrs M H","Vanrenen","U","1800-01-01",0
"151903",231810,"Mrs J A","White","U","1800-01-01",0
"151904",231811,"Mrs A","Taussig","U","1800-01-01",0
"151905",231812,"Georgette","Taillandier","U","1800-01-01",0
"151906",231813,"Odette","Folweider","U","1800-01-01",0
"151907",231814,"Jean","Kettenburg","U","1800-01-01",0
"151908",231815,"Rosemarie","Carter","U","1800-01-01",0
"151909",231816,"Jane","Zimmer","U","1934-08-19",0
"151910",231817,"V","Donnelly","U","1800-01-01",0
"151911",231818,"E M","Barnett","U","1800-01-01",0
"151912",231819,"Mrs S C","Clark","U","1800-01-01",0
"151913",231820,"R M","Poynder","U","1800-01-01",0
"151914",231821,"Mrs M","Sharpe","U","1800-01-01",0
"151915",231822,"E M","Gaskell","U","1800-01-01",0
"151916",231823,"Pam","Bocquet","U","1920-01-27",0
"151917",231824,"Joyce","Coles","U","1800-01-01",0
"151918",231825,"DUPE Elsie","Gabel","U","1800-01-01",0
"151919",231826,"Leatrice","Lentz","U","1800-01-01",0
"151920",231827,"E","Krueger","U","1800-01-01",0
"151921",231828,"T","Eller","U","1800-01-01",0
"151922",231829,"Judy","Atterbury","U","1924-06-13",0
"151923",231830,"G","Sleath","U","1800-01-01",0
"151924",231831,"A","Braithwaite","U","1800-01-01",0
"151925",231832,"M S","White","U","1800-01-01",0
"151926",231833,"Nadia","Guinard","U","1800-01-01",0
"151927",231834,"Eliane","Scholten","U","1800-01-01",0
"151928",231835,"DUPE Arlette","De Cazalet","U","1800-01-01",0
"151929",231836,"Peggy","Hobson","U","1800-01-01",0
"151930",231837,"Mrs J A","Michaelides","U","1800-01-01",0
"151931",231838,"Rose","Walsh","U","1800-01-01",0
"151932",231839,"Mrs V G S","Gallimore","U","1800-01-01",0
"151933",231840,"Mrs J A","Collier","U","1800-01-01",0
"151934",231841,"P","Hill","U","1800-01-01",0
"151935",231842,"D","Robertson","U","1800-01-01",0
"151936",231843,"A V","Isaac","U","1800-01-01",0
